function_id,function_name,n,code_line,hits,time
8,shell,92,42,1,10
8,shell,92,43,6,154
8,shell,92,44,385,2329
8,shell,92,45,710,6003
8,shell,92,46,330,2423
8,shell,92,47,330,1895
8,shell,92,48,380,2144
8,shell,92,49,5,36
8,shell,93,42,1,10
8,shell,93,43,6,25
8,shell,93,44,390,2606
8,shell,93,45,740,5691
8,shell,93,46,355,2308
8,shell,93,47,355,2137
8,shell,93,48,385,2157
8,shell,93,49,5,35
8,shell,94,42,1,10
8,shell,94,43,6,25
8,shell,94,44,393,2373
8,shell,94,45,749,6400
8,shell,94,46,361,2419
8,shell,94,47,361,1916
8,shell,94,48,388,2150
8,shell,94,49,5,35
8,shell,95,42,1,10
8,shell,95,43,6,150
8,shell,95,44,398,2109
8,shell,95,45,776,5767
8,shell,95,46,383,2776
8,shell,95,47,383,1750
8,shell,95,48,393,2300
8,shell,95,49,5,35
8,shell,96,42,1,10
8,shell,96,43,6,23
8,shell,96,44,402,2388
8,shell,96,45,732,5264
8,shell,96,46,335,2061
8,shell,96,47,335,1672
8,shell,96,48,397,2723
8,shell,96,49,5,34
8,shell,97,42,1,10
8,shell,97,43,6,24
8,shell,97,44,407,2110
8,shell,97,45,727,4937
8,shell,97,46,325,2224
8,shell,97,47,325,1450
8,shell,97,48,402,2457
8,shell,97,49,5,33
8,shell,98,42,1,10
8,shell,98,43,6,25
8,shell,98,44,409,2264
8,shell,98,45,782,5868
8,shell,98,46,378,2058
8,shell,98,47,378,2344
8,shell,98,48,404,2654
8,shell,98,49,5,33
8,shell,99,42,1,10
8,shell,99,43,6,26
8,shell,99,44,414,3291
8,shell,99,45,782,5423
8,shell,99,46,373,2176
8,shell,99,47,373,1745
8,shell,99,48,409,2709
8,shell,99,49,5,33
8,shell,100,42,1,9
8,shell,100,43,6,25
8,shell,100,44,418,2389
8,shell,100,45,928,6761
8,shell,100,46,515,3247
8,shell,100,47,515,2647
8,shell,100,48,413,2424
8,shell,100,49,5,33
8,shell,101,42,1,8
8,shell,101,43,6,26
8,shell,101,44,423,3607
8,shell,101,45,837,6306
8,shell,101,46,419,2660
8,shell,101,47,419,1968
8,shell,101,48,418,2248
8,shell,101,49,5,36
8,shell,102,42,1,17
8,shell,102,43,6,35
8,shell,102,44,426,2568
8,shell,102,45,792,6737
8,shell,102,46,371,2366
8,shell,102,47,371,2047
8,shell,102,48,421,2540
8,shell,102,49,5,45
8,shell,103,42,1,15
8,shell,103,43,6,23
8,shell,103,44,431,2507
8,shell,103,45,787,5493
8,shell,103,46,361,2358
8,shell,103,47,361,2004
8,shell,103,48,426,2527
8,shell,103,49,5,33
8,shell,104,42,1,13
8,shell,104,43,6,25
8,shell,104,44,435,2277
8,shell,104,45,792,6377
8,shell,104,46,362,2379
8,shell,104,47,362,1663
8,shell,104,48,430,2364
8,shell,104,49,5,37
8,shell,105,42,1,11
8,shell,105,43,6,25
8,shell,105,44,440,2223
8,shell,105,45,811,5697
8,shell,105,46,376,2462
8,shell,105,47,376,2256
8,shell,105,48,435,2106
8,shell,105,49,5,37
8,shell,106,42,1,9
8,shell,106,43,6,24
8,shell,106,44,443,1942
8,shell,106,45,968,6646
8,shell,106,46,530,3196
8,shell,106,47,530,2790
8,shell,106,48,438,2409
8,shell,106,49,5,31
8,shell,107,42,1,10
8,shell,107,43,6,24
8,shell,107,44,448,2246
8,shell,107,45,909,6274
8,shell,107,46,466,2542
8,shell,107,47,466,2533
8,shell,107,48,443,2452
8,shell,107,49,5,33
8,shell,108,42,1,11
8,shell,108,43,6,21
8,shell,108,44,452,2230
8,shell,108,45,921,6838
8,shell,108,46,474,2578
8,shell,108,47,474,2230
8,shell,108,48,447,1923
8,shell,108,49,5,30
8,shell,109,42,1,10
8,shell,109,43,6,24
8,shell,109,44,457,1979
8,shell,109,45,910,5951
8,shell,109,46,458,2753
8,shell,109,47,458,2260
8,shell,109,48,452,2791
8,shell,109,49,5,31
8,shell,110,42,1,9
8,shell,110,43,7,26
8,shell,110,44,567,3023
8,shell,110,45,902,6274
8,shell,110,46,341,1800
8,shell,110,47,341,1302
8,shell,110,48,561,3171
8,shell,110,49,6,36
8,shell,111,42,1,8
8,shell,111,43,7,26
8,shell,111,44,573,3363
8,shell,111,45,930,6219
8,shell,111,46,363,2375
8,shell,111,47,363,1819
8,shell,111,48,567,2830
8,shell,111,49,6,40
8,shell,112,42,1,8
8,shell,112,43,7,24
8,shell,112,44,578,2982
8,shell,112,45,1044,7324
8,shell,112,46,472,2594
8,shell,112,47,472,2723
8,shell,112,48,572,2995
8,shell,112,49,6,35
8,shell,113,42,1,9
8,shell,113,43,7,23
8,shell,113,44,584,2608
8,shell,113,45,1001,7322
8,shell,113,46,423,2732
8,shell,113,47,423,1756
8,shell,113,48,578,3222
8,shell,113,49,6,36
8,shell,114,42,1,8
8,shell,114,43,7,26
8,shell,114,44,589,3420
8,shell,114,45,992,6927
8,shell,114,46,409,2399
8,shell,114,47,409,1932
8,shell,114,48,583,2987
8,shell,114,49,6,36
8,shell,115,42,1,8
8,shell,115,43,7,28
8,shell,115,44,595,2782
8,shell,115,45,983,6840
8,shell,115,46,394,2472
8,shell,115,47,394,1804
8,shell,115,48,589,3320
8,shell,115,49,6,36
8,shell,116,42,1,8
8,shell,116,43,7,25
8,shell,116,44,599,3637
8,shell,116,45,1021,7084
8,shell,116,46,428,2789
8,shell,116,47,428,1909
8,shell,116,48,593,2779
8,shell,116,49,6,35
8,shell,117,42,1,9
8,shell,117,43,7,29
8,shell,117,44,605,3752
8,shell,117,45,1085,7447
8,shell,117,46,486,3329
8,shell,117,47,486,2257
8,shell,117,48,599,3412
8,shell,117,49,6,67
8,shell,118,42,1,8
8,shell,118,43,7,25
8,shell,118,44,610,3106
8,shell,118,45,1022,6722
8,shell,118,46,418,2574
8,shell,118,47,418,2132
8,shell,118,48,604,3060
8,shell,118,49,6,35
8,shell,119,42,1,9
8,shell,119,43,7,24
8,shell,119,44,616,3322
8,shell,119,45,1034,6803
8,shell,119,46,424,2732
8,shell,119,47,424,2130
8,shell,119,48,610,2700
8,shell,119,49,6,35
8,shell,120,42,1,8
8,shell,120,43,7,27
8,shell,120,44,619,2862
8,shell,120,45,1059,7071
8,shell,120,46,446,2455
8,shell,120,47,446,2357
8,shell,120,48,613,3362
8,shell,120,49,6,35
8,shell,121,42,1,8
8,shell,121,43,7,26
8,shell,121,44,625,3462
8,shell,121,45,1014,8104
8,shell,121,46,395,2266
8,shell,121,47,395,1680
8,shell,121,48,619,2875
8,shell,121,49,6,36
8,shell,122,42,1,12
8,shell,122,43,7,28
8,shell,122,44,630,2889
8,shell,122,45,1127,7851
8,shell,122,46,503,3085
8,shell,122,47,503,2544
8,shell,122,48,624,3124
8,shell,122,49,6,42
8,shell,123,42,1,15
8,shell,123,43,7,25
8,shell,123,44,636,3683
8,shell,123,45,1047,6645
8,shell,123,46,417,2307
8,shell,123,47,417,2230
8,shell,123,48,630,3349
8,shell,123,49,6,38
8,shell,124,42,1,10
8,shell,124,43,7,27
8,shell,124,44,640,3443
8,shell,124,45,1088,7875
8,shell,124,46,454,2627
8,shell,124,47,454,2270
8,shell,124,48,634,3228
8,shell,124,49,6,37
8,shell,125,42,1,8
8,shell,125,43,7,28
8,shell,125,44,646,3402
8,shell,125,45,1148,8862
8,shell,125,46,508,2788
